,avg DF0,avg DDF0,avg Jitter,avg Shimmer,avg apq,avg ppq,avg logE,std DF0,std DDF0,std Jitter,std Shimmer,std apq,std ppq,std logE,skewness DF0,skewness DDF0,skewness Jitter,skewness Shimmer,skewness apq,skewness ppq,skewness logE,kurtosis DF0,kurtosis DDF0,kurtosis Jitter,kurtosis Shimmer,kurtosis apq,kurtosis ppq,kurtosis logE,id
0,-0.01910233125090599,-0.002884382614865899,2.9338430870650307,3.0359142804353807,25.114392853173527,3.63896234096796,-25.406730772982865,11.774331092834473,17.879417419433594,4.460475908360558,5.438334496434576,21.16743280907426,4.702390979845025,6.483306526450184,2.4822542418228,-0.4428856478619684,4.137427252584736,4.761719043965618,1.4334628445242388,2.5765587822972016,-0.40040885015019945,16.778979481717236,10.735201895143087,23.904545879829804,34.95977893358338,3.271746536415173,8.001061719307831,0.6637244742673891,ID02_pd_2_0_0.wav
1,-0.0004628701717592776,-0.002452449407428503,3.3775303097248397,6.064388685770254,27.797398726171146,4.548426212515414,-21.73669737581267,11.866576194763184,18.455425262451172,4.543582404546176,8.547095378674854,21.57282539498239,5.133970599271191,6.1363777933263535,0.9373678396214397,-1.1724506394619618,3.4273055764261895,2.889706342064832,1.1165028339552854,2.403440548195873,-0.942999106589627,11.071939285515233,13.629473196292096,17.122165656247084,11.884642055229927,1.4433614751212138,8.830301225899946,0.7611449617709418,ID04_pd_2_0_1.wav
2,-0.03475777804851532,-0.0018452672520652413,2.8552706337490847,5.4115798256795475,21.933364841769396,4.023520932174947,-19.546348266076727,13.100903511047363,20.600929260253906,4.511544098987585,7.171809388325447,18.699704637850726,5.535217371965558,6.256276965435888,1.6253019283198145,-0.8265513996691431,3.8298271618769792,2.735490138768182,1.2175088441116184,2.8038397449996704,-1.637831977784945,15.262298608120862,10.438974965663023,20.53717547393809,11.613786613355739,1.0389877621083903,9.828152875094215,3.1191888693251117,ID06_pd_3_1_1.wav
3,0.006426191423088312,-0.005906186532229185,2.6752666222059664,4.581860087231532,28.992863856423487,3.295815807670872,-21.941800308102817,11.404620170593262,17.68116569519043,3.728837281067403,6.738295000057911,23.24494974172794,4.245734854893947,6.584744386174378,0.9899593386539063,-0.7765643693055394,4.183404941680579,3.3450562745920593,1.0370124174094628,3.6728691913510345,-0.8080825771539265,17.141647309169617,17.255759051789887,27.873478718104874,16.580590024975404,1.1394818891757001,22.634633743046994,0.2102484025816782,ID07_pd_2_0_0.wav
4,0.019440175965428352,-0.00065990025177598,2.8694012660592,5.130000914805024,19.198584877295254,2.7867186080889526,-26.940244167564888,10.850924491882324,17.13468360900879,4.134097040445129,6.908625228475625,15.350338340546273,3.526058022953726,4.556800161621235,-0.9357370780373013,-0.4099503016499326,3.227814075638246,2.4518550232476297,1.0698056243594016,2.5666374583386062,-0.782976509831691,9.507262692165979,7.882736137359267,12.412542920693316,7.848728406678697,0.9616932579816639,7.896640800698561,1.6140739696771087,ID13_pd_3_2_2.wav
5,0.008368694223463535,-0.0010764988837763667,3.2760769640717013,5.34690668953852,29.644570919908297,3.8433605427702537,-23.685149263347412,21.34588623046875,31.862241744995117,5.218705241082404,7.879719243108401,24.42011167821879,5.570598409007554,7.544735462921668,1.2319280396558447,-0.2495807882283576,4.315413161335226,2.9851705630121237,1.0718553717349197,4.295290502993946,-1.1779787268314232,18.264068823505777,14.092459166187169,24.98515102289049,13.142833951899732,0.8060284243895852,30.588903900468715,1.092801732862652,ID16_pd_2_0_0.wav
6,0.029275042936205864,-0.01355806551873684,2.8993568802026206,5.6344612285646685,28.167905375855604,3.9611754841252846,-20.463819379716966,18.698543548583984,28.24683952331543,4.8665776411651045,8.492897520652555,21.53221563951429,5.914821032136115,7.065573838150664,1.4683614592112926,-0.786606100771056,4.504389488916047,3.3686828007803795,0.8892475114568761,3.497587609325102,-0.7183696634072834,21.317738557914378,15.422034010867229,28.689309158973643,16.38011142826672,0.1487451778017297,17.492413754352825,0.1933959167501098,ID17_pd_2_1_0.wav
7,-0.057527806609869,0.022441821172833443,3.025716719709813,3.957865207277055,22.986993670330563,3.7318798783543907,-20.80259325410859,12.72095012664795,19.81949234008789,4.607965603829481,6.145567901625138,19.503824574971752,5.124936914591727,6.770014069797091,0.38849155623333337,-0.43267843698668285,4.4879026162574505,3.9212838642615644,1.1672832764754935,4.128053439185487,-0.8674215918876151,21.18680381525957,13.127713429361986,31.997859782773865,24.23442174024225,0.8507490298815621,31.464916605344094,0.2197945601253264,ID18_pd_4_3_3.wav
8,-0.014877217821776867,0.004149286542087793,3.006523081263916,4.886175391614338,28.180090920444265,4.359551508946364,-22.185897950902515,15.246196746826172,23.64302635192871,4.381530323413242,7.1013290786148735,22.893676038513902,5.527232328729929,7.279144345228547,1.2923515834059918,-0.9129298619160109,3.6024566602006813,3.4564419981960084,1.1872561665623906,2.4000716402452236,-1.6023379296792575,14.757116266875155,9.676402084419053,22.48454586490856,19.542887382428606,1.6233735357294083,7.40821399080254,2.775255678098956,ID20_pd_3_0_1.wav
9,-0.02263156697154045,-0.0010617595398798585,3.3427999985605137,2.863668793648431,28.981716138124224,3.8244704402610648,-26.61836884913141,13.622291564941406,21.72914695739746,5.069004185299335,4.169480488545566,22.07527801782299,4.987943281044004,5.886152633138378,1.0705501944601996,-1.3130403949246818,3.121679654308797,3.2208466511599427,0.9444139057271997,2.4376804202042366,-0.9771795151990594,9.890699416657093,8.338544012453674,12.500574342219904,15.389539663579047,0.6348830917456478,6.963543258271335,1.1513933716001157,ID24_pd_2_0_0.wav
10,-0.04021213576197624,-0.0018045756733044982,2.603732627839591,4.571749127373848,19.284660578623836,4.728430590430063,-21.1825121039401,14.903392791748047,22.479219436645508,5.084184689816007,6.664376384106843,18.327035064507985,6.604114770223377,7.504735576773886,-0.33761906646930234,-1.241593246710544,5.561491474157248,2.653150317513773,1.6258327677827693,2.9755991813107507,-1.4324393775308817,31.739025168747595,22.57015730935089,39.35247044974617,8.861723032898018,3.188917052337983,10.91625679217201,1.1740646997123294,ID27_pd_4_1_1.wav
11,-0.04645465686917305,-0.009119893424212933,2.9177354482822655,3.5442918289516894,22.432208602578655,4.389979837283187,-23.255262408150095,14.993790626525879,23.316940307617188,4.73082401987414,5.775996595110795,20.48326648695437,5.743051513391139,6.385304270277342,0.8660536359428452,-0.4316924040385816,3.7395811874432434,3.435366518973765,1.2274742808720056,2.3139168476427505,-1.0483267676390664,14.92108650985124,9.215923156118066,19.488456674551273,15.944275671180055,0.9767984781525869,6.479352337688383,0.6871217387543767,ID29_pd_3_1_2.wav
12,0.014211191795766354,0.010690649971365929,3.455138640614846,4.676805155766859,24.963095957378446,4.753994137805404,-26.145398174450104,22.839336395263672,33.58512496948242,5.8068261627120465,6.525252738414621,20.877504330061846,7.686894383194991,6.038871664703408,1.467138789041731,-0.2657666025709117,4.580129587788738,3.0567424595502146,1.3699251970417936,3.771973540377421,-1.0899347284753107,20.847434310696684,11.525047467973932,27.593963058347825,15.049180719243878,2.7842049423082846,18.06243361988234,1.884260440558112,ID30_pd_2_1_1.wav
13,0.038340870290994644,0.030611300840973854,3.5368576577751196,4.863017294398138,31.807324911319306,4.178172296984804,-28.931168153042755,18.59166717529297,29.20146942138672,5.74832610785569,6.390019561115078,21.442448410225797,5.927035164481993,5.33051895888606,2.146802061485562,-0.7810123401659953,3.6330119682480664,2.7356654123344666,0.6441727247773997,2.8441114720035903,-0.8219135486718188,12.607320736114124,8.243912339766709,15.360331660448267,11.002800006906334,-0.1208213646130738,9.64902256952949,0.7325834256896435,ID32_pd_3_1_1.wav
14,-0.00717257522046566,-0.0008183164754882455,2.845368434629569,4.816316760058677,28.781472644203276,3.890267264207894,-23.159020657144403,19.786544799804688,28.828815460205078,5.003494013116021,7.3611787757520215,23.10392496397834,5.6958944762728665,9.428904119411513,2.6303518195966453,-0.5394373101662339,5.003819267846828,3.3444429870886023,0.9978667726859575,3.1085762364938634,-0.7093982762080729,25.438973166058748,15.163490779155872,33.39644107525677,15.37367084343009,0.9368110129722349,12.514263689534696,-0.3745401097733092,ID33_pd_3_2_2.wav
15,-0.00865895301103592,0.025672173127532005,3.3641003481402034,4.547256750603006,29.230713994610124,5.125383464660863,-25.59063672212656,22.70406150817871,34.678321838378906,6.215219745130254,6.800584011602049,23.48342856889384,8.407388462746496,6.052548858197529,1.122381520740942,-0.2636507655428932,3.844438986092289,3.0264153011153963,1.3426166077039772,3.225957734456562,-0.9587238377321122,15.785791025543077,8.139282181092517,18.247216578103476,13.048131113892282,2.421846649638276,14.005285094388572,1.0045858223816495,ID34_pd_2_0_0.wav
